Andersen Monogatari TV,1971.0
Beongae Atom,1971.0
GeGeGe no Kitarou (1971),1971.0
Marvelous Melmo,1971.0
Kick no Oni (1971),1971.0
Attack No. 1: Namida no Fushichou,1971.0
Tensai Bakabon,1971.0
Sasurai no Taiyou,1971.0
Chingou Muchabee,1971.0
Ten,1971.0
Animal Treasure Island,1971.0
Sekai Monoshiri Ryoko,1971.0
Shin Obake no Q-Tarou,1971.0
Kusakeiba,1971.0
Ima demo Senchou to Yobarete iru Senchou no Yoru,1971.0
Match Uri no Shoujo,1971.0
Osamishi Tani no Wakare Uta,1971.0
Animentary Ketsudan,1971.0
Don Pepe no Uta,1971.0
Genshi Shounen Ryuu,1971.0
Waga Na wa Cowboy,1971.0
Chikotan,1971.0
Sarutobi Ecchan,1971.0
Shin Skyers 5,1971.0
12-gatsu no Uta,1971.0
Commercial War,1971.0
Ali Baba to 40-hiki no Touzoku,1971.0
Good-by Marilyn,1971.0
Good-bye Elvis and USA,1971.0
Tenma no Torayan,1971.0
Mako-chan no Koutsuu Anzen,1971.0
Kabatotto,1971.0
Misuke in Southern,1971.0
Fuukei no Shimetsu,1971.0
Mahou Tsukai Chappy,1972.0
Mukashi Mukashi Momotarou,1972.0
Ikiteirutte Subarashii!,1972.0
The Tree of Courage (1972),1972.0
Ousama to Nightingale,1972.0
Mazinger Z,1972.0
Akadou Suzunosuke,1972.0
Dokonjou Gaeru,1972.0
Seigi o Aisuru Mono Gekko Kamen,1972.0
Kaiketsu Tamagon,1972.0
Gatchaman,1972.0
Astroganger,1972.0
Nihon Mukashibanashi: Saru Kani,1972.0
Panda! Go Panda!,1972.0
Moomin (1972),1972.0
Hoshi to Niji to,1972.0
Tanjoubi no Chachacha,1972.0
Chiisai Aki Mitsuketa,1972.0
Puss in Boots: The Return of Pero,1972.0
Koinu no Blue,1972.0
Triton of the Sea,1972.0
Devilman,1972.0
Oni,1972.0
Made in Japan,1972.0
Maken Liner 0011 Henshin Seyo!,1972.0
Yuki no Taiyou Pilot,1972.0
Head Spoon,1972.0
Pinocchio: The Series,1972.0
The Midnight Parasites,1972.0
Kanojo no Dokushinshatachi ni Yotte Hadaka ni Sareta Seifuku no Shojo Kenkyuu,1972.0
Doubutsu Mura no Shouboutai,1972.0
Yamakagashi,1972.0
Doraemon (1973),1973.0
Jungle Kurobee,1973.0
Wansa-kun,1973.0
Karate Master,1973.0
Super Taromu,1973.0
Mazinger Z (1973),1973.0
Fushigi Naido,1973.0
Bouken Korobokkuru,1973.0
Belladonna of Sadness,1973.0
Saraba Jamaica,1973.0
Casshan,1973.0
Miracle Shoujo Limit-chan,1973.0
Machibouke,1973.0
Tabi wa Michizure Yo wa Nasake,1973.0
Panda! Go Panda! Rainy Day Circus,1973.0
Kouya no Shounen Isamu,1973.0
Ookina Furudokei (1973),1973.0
Ace wo Nerae!,1973.0
Sasurai no Violin,1973.0
Zero Tester,1973.0
Samurai Giants,1973.0
Mazinger Z vs Devilman,1973.0
Microid S,1973.0
Panda no Daibouken,1973.0
Fables of the Green Forest,1973.0
Dororon Enma-kun,1973.0
Cutey Honey,1973.0
Sansuu Chachacha,1973.0
Babel II,1973.0
Kerokko Demetan,1973.0
Tabi,1973.0
Oh Yoko!,1973.0
Dong Hai Xiao Shao Bing,1973.0
Housenka,1973.0
Star Blazers: The Quest for Iscandar,1974.0
Tentou Mushi no Uta,1974.0
Kikansha Yaemon: D51 no Daibouken,1974.0
Ningyo Hime,1974.0
Great Mazinger,1974.0
Shita-kiri Suzume (1974),1974.0
Hoshi no Ko Poron,1974.0
Shin Minashigo Hutch,1974.0
Judo Sanka,1974.0
Jim Button,1974.0
Getter Robo,1974.0
Hajime Ningen Gyatoruz,1974.0
Barbapapa,1974.0
Calicula Machine,1974.0
Hoshi no Ko Chobin,1974.0
Tonari no Tamageta-kun,1974.0
Mazinger Z vs Dark General,1974.0
Majokko Megu-chan,1974.0
Yukai na Mezamashi Tokei,1974.0
Dame Oyaji,1974.0
Heidi,1974.0
The Fire G-Men,1974.0
Gan to Gon,1974.0
Akai Yama Aoi Yama Shiroi Yama,1974.0
